19645,"Военные существуют для того, чтобы отодвинуть войну от дома, а не нести ее домой."
19646,- С праздником!..
19647,"
       "
19648,"
"
19649,Искусство профайлинга.
19650,- Одна из насущных проблем мышления - раскрыть глаза и посмотреть вокруг.
19651,"Например, на людей."
19652,"О, нет, мы не будем, конечно, готовить из вас специалистов правоохранительного профиля или служб безопасности аэропортов.)"
19653,А вот обучать обращать внимание на людей и понимать их поведение - будем.
19654,"Я часто говорю на вступлении к занятиям, что мы тут занимаемся контр-культурными вещами."
19655,"Не в том смысле, что прямо боремся с культурой, в которой находимся, а в том, что преодолеваем некоторые штампы, которые она нам навязывает."
19656,"В нашей культуре, люди, увы, невнимательны к людям - или внимательны очень узко, в простых парах: опасен/безопасен, перспективен/бесперспективен и проч. "
19657,"Мы будем учиться быть внимательным к людям: и в целом, и к их конкретным особенностям. "
19658,Предметами нашего анализа станут:
19659,"- одежда и аксессуары,"
19660,- тело и невербальное поведение;
19661,- речь и ее особенности;
19662,"- оценка его формальных данных (биографии, резюме). "
19663,"Вынув информацию из этих источников, мы поучимся ее оценивать и делать выводы с задачей научиться определять человеческие мотивы, социальные и внутренние роли, которые занимает человек и до определённой степени - прогнозировать его поведение. "
19664,Сыграем в Шерлоков Холмсов. )
19665,"Результатом курса должно стать то, что вы:"
19666,"- увидите, наконец, людей вокруг себя, "
19667,"- научитесь понимать их намного глубже,"
19668,"- поймёте, что от них можно ожидать,"
19669,"- удивитесь, что человек - это гораздо интереснее, чем можно было бы подумать, глядя на ленту соцсети или экран телевизора."
19670,"Присоединяйтесь к нам, занятия проводятся онлайн. Начало курса - 31.10.20. "
19671,———-
19672,Администратор модуля:  
19673,+38050994 84 03
19674,Ознакомиться с информацией о модуле и заполнить заявку на участие можно здесь: 
19675,Почта 
19676,"
       "
19677,"
"
19678,SANTA MARIA COREDEMPTOR.
19679,"Есть легенда, которая мне очень нравится."
19680,Как-то подходит св. Петр ко Христу и говорит:
19681," - Я начал встречать в Небесном Иерусалиме души, которые я сюда не пускал."
19682," - Тогда обойди ночью стены, посмотри - может, кто-то нашел лазейку?.."
19683,На следующее утро св.Петр возвращается.
19684, - Нашел?
19685," - Нашел.  На той стороне рва стоят одинокие души, которых не пустили в Рай."
19686,"Твоя Мать бросает им свой серебряный шарф, и по нему, они перебираются через бездну."
19687, ---
19688," Есть что-то очень верное в том, что заскорузлые от чужой крови, отпетые разбойники из Січи, выбрали себе покровителем не архангела-воина, а Эту Женщину."
19689,"Потому что, говорят, что когда даже Сын сводит брови, единственная, кто может вымолить у Него прощение для человека - это Мама."
19690," А когда, добрые и плохие дела человека уравновешиваются на весах, Богородица бросает на чашу с добрыми делами розу из своего ожерелья."
19691," - За тех, кто нуждается в розе из рук Богородицы."
19692,А это - практически все мы. 
19693,———
19694,SANTA MARIA COREDEMPTOR. 
19695,"Є легенда, яка мені дуже подобається."
19696,Якось підходить св. Петро до Христа і каже:
19697,"- Я почав зустрічати у Небесному Єрусалимі душі, які я сюди не пускав."
19698,"- Тож, обійди у ночі стіни, може, хтось знайшов лазівку?.."
19699,На наступний ранок св.Петро повертається.
19700,- Знайшов?
19701,"- Знайшов. На тому боці рову стоять самотні души, яких не пустили до Раю."
19702,"Твоя Мати кидає їм свій срібний шарф, і по ньому, вони перебираються через безодню."
19703,———
19704,"Є щось дуже вірне у тому, що заскорузлі від чужої крови, відспівані розбишаки з Січі, обрали собі заступником не архангела-воїна, а Цю Жінку."
19705,"Бо, кажуть, коли навіть Син зводить брова, єдина, хто може вимолити у Нього прощення для людини - це Мама."
19706,"А коли, добрі та погані справи людини врівноважуються на терезах, Богородиця кидає на чашу з добрими справами троянду зі свого намиста."
19707,"- За тих, хто потребує троянди з рук Богородиці."
19708,"- А це - практично усі ми.
       "
19709,"
КАРАБАХ-9."
19710, - Довольно принципиальные изменения в военной и политической составляющей конфликта.
19711,1. Военная часть.
19712,"Азербайджанцы по-прежнему действуют медленно и методично, продвигаясь по склонам горных хребтов и захватывая вершины и плато, способствующие контролю над местностью."
19713,"За минувшие сутки-двое был сделан красивый ход в направлении, одинаково важном и для взятия Гадрута, и для взятия Физули - захват плато Эргюнеш (см. фото 1), с которого удобно контролировать оба направления и которые (самое главное) связывают единой системой огня и коммуникаций два этих, до этого отдельных, направления наступления (Гадрут/Физули)."
19714,"Кроме того, Гадрут обойдён и взят в полуокружение минимум с северо-запада (село Тагасер, фото 2), а Физули - с севера (фото 3)."
19715,"Вокруг обоих городов сжимается кольцо - медленно, медленно, но верно."
19716,"Постепенно падение их обороны/полная изоляция становится делом времени, можно ожидать - до семи - десяти суток."
19717,"После этого обстановка резко изменится в пользу азербайджанцев, начиная с моральной составляющей и заканчивая оперативной: наметится минимум три направления по развитию наступления: "
19718,"- на Азых (через перевал),"
19719,"- на Кырмызы-Базар (от Физули на северо-запад),"
19720,"- на Ходжавенд (Мартуни), на север от Физули (см.фото 4)."
19721,"Огромной проблемой армянской стороны при этом, является то, что на внутреннем театре и внутренних операционных линиях (путях сообщения) практически нет или очень мало укреплений - армянская сторона не верила в возможность проникновения противника так далеко."
19722,"А это означает, что азербайджанцы, после взятия городов, особенно, Физули, могут здорово прибавить в темпе наступления, напрягая оборону противника ещё основательнее - со всеми вытекающими для неё из этого последствиями - типа затыкания дыр и бросания в бой неподготовленных подразделений."
19723,"2. Азербайджанцы сменили тактику - задачи по продвижению вперёд решают легкопехотные группы, которые идут по склонам, хребтам в составе двух-трёх взводов/усиленной роты (45-120 чел), с минимумом (тяжело нести) группового оружия (крупнокалиберные пулеметы и АГС), с задачей доразведки противника и местности и занятия выгодных участков на ней."
19724,Натовский подход: стараются выйти во фланг - тыл противнику и шаховать/наводить артиллерию - непрямые действия на земле и вертикальный охват с неба.
19725,"В целом у них получается, хотя армянская сторона и разместила несколько видео, когда азербайджанцы нарывались на засады с весьма тяжёлыми последствиями (в одной из них, ещё примерно неделю назад - около тридцати погибших). "
19726,3. Резкий скачок напряжённости в вертикальном измерении этой войны:
19727,"- азербайджанцы нанесли удар по территории Армении, поразив по их данным от одного до трёх оперативно-тактических ракетных комплекса типа «Точка», развернувшихся на стартовой позиции для обстрела азербайджанской территории (см. фото 5 и 6)."
19728,"Это - принципиальное поднятие ставок в конфликте, и Баку не побоялся на него пойти, хотя сколько было разговоров, что бить непосредственно по Армении, Азербайджан не решится, мол, это повод для ОДКБ выступить на защиту Еревана."
19729,"Однако, решились."
19730,Чем же ответил ОДКБ?)
19731,"4. А ОДКБ ответил, в лице пресс-секретаря ОДКБ Владимира Зайнетдинов: «...Организация Договора о коллективной безопасности (ОДКБ) в случае обращения к ней сможет задействовать миротворческие силы в операции по поддержанию мира в зоне нагорнокарабахского конфликта только по решению Совета коллективной безопасности ОДКБ и ТОЛЬКО при получении соответствующего мандата Совета Безопасности ООН (!!!)."
19732,Также должно быть согласие всех конфликтующих сторон на проведение операции».
19733,"Он также напомнил, что единственный из сторон конфликта участник ОДКБ - Армения - пока не обращался в организацию.)"
19734,"В переводе на бытовой язык это означает - армяне, долбитесь сами."
19735,"Что ж... ОДКБ - отличная организация, я прямо вижу очередь туда вступить - после происходящего. "
19736,"Премьер-министр Армении Никол Пашинян обратился к нации с посланием, касающимся ситуации в Нагорном Карабахе. "
19737,"Он заявил, что ""Мюнхенских соглашений"" по Карабаху не должно быть.
       "
19738,"
"
19739,"- Дал интервью оппозиционному азербайджанскому журналисту Эмину Гусейнову, «Obyektiv TV”, который постарался развернуть тему Карабахской войны с точки зрения возможной критики действий военно-политического руководства Азербайджана за его действия в войне."
19740,"Смотрите, что получилось.) "
19741,"
       "
19742,"
КАРАБАХ - 10."
19743,1. Война.
19744,"Азербайджанская армия продолжает расширение захваченного плацдарма, двигаясь по гребням и склонам, охватив освобождённый Гадрут с северо-восточного направления (и довольно далеко) и, одновременно, подрезая Физули с Запада (см.фото 1)."
19745,"Дальнейшее движение на Хакандере и Гошавтлы (фото 2), отрежет Физули окончательно (северные подходы к нему изолированы азербайджанцами уже несколько дней) и оставит обороняющимся в городе армянским силам городе только два выхода: "
19746,- сдаться или погибнуть.
19747,"Послезавтра, 18 октября - День Независимости Азербайджана, и, как я понимаю, планы добавить к этому празднику праздник освобождения  Физули, имеют неплохие шансы на успех."
19748,"Нет, это не имеет принципиально общего с советской манерой действовать к конкретным датам (когда брали любой ценой, но к дате), но будет, если удастся, приятным добавлением к общенациональному моральному подъему Азербайджана и крупной просадкой для Армении."
19749,"Главным вопросом, этой фазы войны остаётся вопрос:"
19750,- куда азербайджанская армия двинется дальше?
19751,"Напомню, что основных направления три:"
19752,"- на Азых (через перевал),"
19753,"- на Кырмызы-Базар (от Физули на северо-запад),"
19754,"- на Ходжавенд (Мартуни), на север от Физули (см.фото 3). "
19755,Развивать эту тему не станем - один из основных принципов данной серии зарисовок - «не навреди».
19756,"Вообще, дела в Армении и непризнанной «НКР» не очень."
19757,В Карабахе введены ограничения на передвижение и выезд граждан. 
19758,«...В связи с положениями закона о военном положении президент Республики Арцах подписал указ о введении ограничений на свободное передвижение.
19759,"Кроме того, введен особый режим для выезда граждан Арцаха из территории республики. Выезд ограничен для лиц призывного возраста, и разрешен только в особых случаях при наличии пропуска, выданного комендатурой»."
19760,"Это означает, что у армянской стороны назрела тема дезертирства и уклонения от службы/боевых действий."
19761,"Армянский дух более-менее сохраняется в боях на северо-востоке, а южнее он как-то, похоже, немного заблудился. "
19762,"Продолжается сокращение боевого потенциала армянских сил - «...в результате предпринятых Азербайджанской Армией действий, на разных направлениях фронта были уничтожены и выведены из строя большое количество живой силы, 2 танка Т-72, 1 РСЗО БМ-21 «Град», 5 Д-30 гаубиц-пушек, 2 ЗСУ-23-4 «Шилка» и 8 единиц автомобильной техники противника с боеприпасами», армянская сторона признала за сутки 29 погибших, а это - совершенно неприемлемые потери для трёхмиллионного государства."
19763,"Продолжается ракетная война - армянские войска нанесли новый ракетный удар, оперативно-тактической ракетой («Эльбрус»?), в этот раз по эксклаву Азербайджана - по Нахичевани - косвенное подтверждение, что удар Азербайджана по подразделению таких же ракет на территории Армении два дня назад таки имел упреждающее значение."
19764,2. Политика.
19765,«...У Баку нет планов перенести конфликт на территорию Армении.
19766,"Если мы не освободим Шушу от оккупации, наша работа будет незавершенной!"
19767,Потому что Шуша для нас играет особую роль.
19768,Без участия Турции политическое урегулирование карабахского конфликта невозможно.
19769,Азербайджан не намерен просить военной помощи у Турции и Пакистана.
19770,"У Баку есть сведения о перевозке оружия в Армению из России контрабандой на гражданских самолетах, но Москва заверила, что не отправляет оружие Еревану."
19771,Иран и Грузия закрыли свои границы для поставок вооружения Армении».
19772,Таковы тезисы новых заявлений президента Азербайджана Ильхама Алиева. 
19773,Здесь наиболее примечательны два:
19774,"- освобождение Шуши,"
19775,- подчёркивание особой роли Турции в урегулировании.
19776,"Шуша - это вот так, скорее всего (фото 4). "
19777,Ну а Турция как ко-спонсор мирного процесса - одна из главных политических целей операции.
19778,Вчерашний день отметился довольно весомым скандалом.
19779,"Речь идёт о видео, на котором, якобы, азербайджанские военнослужащие расстреливают армянских пленных. "
19780,"Позиция Армении - варварство, преступление, прелюдия геноцида."
19781,"Позиция Азербайджана - инсценировка, армянская информ-операция.
       "
19782,"
КАРАБАХ-11."
19783,День независимости Азербайджана.
19784,1. Война.
19785,"Эти сутки оказались прорывными - в прямом и переносном смысле, взят Физули, и ещё семь населённых (или условен населенных, не везде есть жители) пунктов в районе (фото 1). "
19786,"Азербайджанская армия продолжила своё наступление вдоль границы с Ираном и, по сообщениям сторон, бои идут уже возле Худаферинского водохранилища (фото 2). "
19787,"При чем, на брошенных армянами пограничных заставах/участках уже заступают на дежурство азербайджанские пограничники. "
19788,Чем красиво - и смертельно опасно для армянской стороны движение в этом направлении?
19789,"Тем, что Армения отрезается от поставок из Ирана (а это последний наземный транспортный маршрут оставшийся у Армении) вооружений и военной техники, материальных запасов."
19790,"И тем, что наступление на север приведёт азербайджанскую армию к Лачинскому коридору - последнему автомобильному маршруту, соединяющему Армению с Карабахом, неподконтрольным ещё Азербайджану (маршрут на севере от Вардениса до Хейвалы - под огневым контролем Баку), фото 3. "
19791,Это будет означать конец непризнанной республики и этот конец весьма близок. 
19792,"Если ещё Физулинская группировка двинется на север к Ходжавенту/Мартуни, отрезая армянские войска восточного фронта, от Ходжавента к Карадагы и, одновременно, пойдут на Кырмызы-базар, то все - как организованная сила, оборона Армении в «НКР» существовать перестанет, фото 4. "
19793,Почему я уже относительно свободно пишу о возможных направлениях наступления азербайджанской армии?..
19794,"Потому, что они:"
19795,"- логичны и понятны многим,"
19796,"- потому, что армянской стороне это уже не поможет."
19797,У армян явно обозначился кризис на фронте.
19798,"Нет, это ещё не бегство и не поражение, но надлом - явный. "
19799,"На целом ряде видео, которое вчера опубликовала азербайджанская армия, показаны 79 ударов, причём, преимущественно, по живой силе армян - охота идёт буквально за отдельными солдатами."
19800,"Азербайджанцы, как мы можем предположить, в преддверии тяжёлого продвижения через перевалы, где роль пехотного фактора резко возрастает, особенно, у обороняющихся, решили просадить армянской пехоте боевой дух, а ударами по складам ГСМ - оставить армянскую технику на месте. "
19801,"И это не может не впечатлять. Любые солдаты, с самыми крепкими нервами, в условиях постоянной опасности с неба, то и дело оборачивающейся ударами из ниоткуда, начнут просаживаться по боевому духу, возникнет боязнь, которая сама по себе становится фактором наступления."
19802,"Вообще, в околовоенной тусовке, возобладало мнение, что нынешнее избиение армянской армии смогло произойти потому, что с их вооружением и техникой, у них не было шансов.  "
19803,Я лично считаю это мнение принципиально ошибочным.
19804,"Конечно, азербайджанская сторона обладает решающим техническим преимуществом, и противостоять ему сложно."
19805,Но основная причина поражений армянских сил - людской фактор.
19806,"На 22-й день избиения с воздуха, по-прежнему отсутствует маскировка, как жанр (за некоторыми не очень удавшимися исключениями), мобильные средства (ПВО и артиллерия, танки) стоят на месте, как в тире, оперативно-тактические комплексы выезжают в чистое, ровное поле - чтобы азербайджанцы точно не промахнулись."
19807,Был ли шанс у армян?
19808,Конечно.
19809,"Но для этого им надо было не почивать на лаврах, а брать жопу в горсть и заниматься наряженной боевой работой."
19810,"Например, по советским представлением, пребывание ЗРК «Оса» на боевой позиции - 10-15 минут."
19811,"Но для того, чтобы обеспечить такую работу, необходимо оборудование нескольких боевых позиций, замаскированных позиций ожидания, прокладка, маскировка и обеспечение путей подхода и отхода с них, оборудование ложных позиций и макетов, постов наблюдения и многого другого - словом, необходимо было предварительно проделать и сейчас совершать большой объём тяжёлой работы. "
19812,"Однако, и армянское командование не смогло/не захотело добиться совершения этой работы от подчиненных, ни подчинённые не догадались, на своём уровне, что, например, собираться на открытом пространстве повзводно, чтобы поговорить - это плохая идея.
       "
19813,"
АЗЕРБАЙДЖАНСКИЙ РЫВОК. УРОКИ ДЛЯ УКРАИНЫ. "
19814,"Выдающийся успех Вооруженных Сил Азербайджана в освободительной войне за Карабах, ещё раз актуализировал вопрос о том, каким путём развиваться Вооружённым Силам Украины?"
19815,"1. Мы, условно говоря, перед лицом «армянского» или «азербайджанского» пути. "
19816,"Армянский - опора на механизированные, бронетанковые и пехотные части и артиллерию, концепция районов обороны, контратак на уязвимых направлениях."
19817,В марксистских терминах - опора на базис.
19818,"Азербайджанский - перенос усилий на надстройку: полноценный разведывательный комплекс, от стратегической до тактической разведки, связанный с системами поражения в реальном режиме времени, подготовленные и оснащённые подразделения пехоты, способные действовать и в пешем порядке, и на легкой технике, и в составе механизированных соединений, воздушных/морских десантов."
19819,"Тяжёлые соединения: танковые и механизированные также необходимы, учитывая размах и разнообразие театров боевых действий, обилие дорог и равнинных участков местности."
19820,"Особенно важным в наших условиях - четыре шестых государственной границы это граница с враждебными и проблемными государствами, для нас является способность осуществлять быстрый манёвр силами и средствами в стратегическом и оперативном масштабе. "
19821,"А учитывая количество водных преград, напрашивается территориально-объектовый принцип обороны и сильная воздушная компонента - именно поэтому мы закупаем и локализируем турецкие «Байрактары». "
19822,"Ещё одна стратегическая дилемма заключается в том, что сегодня БПЛА занимают перспективное положение на поле боя, а через пять - семь лет, в соревновании щита и меча, начнут догонять средства против БПЛА и других элементов разведывательно-ударных комплексов. "
19823,"Поэтому, если нам и суждено выстроить полноценную систему воздействия на противника с помощью БПЛА, она будет готова как раз к моменту, когда средства противодействия БПЛА тоже начнут превращаться в систему - и это необходимо учитывать прямо сейчас, закладывая в военное строительство готовность к следующему этапу гонки - а это НИОКР, и производство на перспективу - задача сложная и дорогая. "
19824,"Ещё одна дилемма - отечественное производство/закупка советской техники и комплектующих, сохранённой в бывших государствах Варшавского договора или международная кооперация, как в случае с британскими ракетными катерами/турецким БПЛА. "
19825,"В силу ограниченности бюджета, и сложности задач (большой географический размах страны, большая протяжённость сухопутной и морской границ, разнообразие театров и условий местности), строить взвешенно, грамотно, системно, с дальним планированием Вооружённые Силы Украины очень сложно."
19826,"Нам придётся совмещать два пути, пост-советский и прорывной, западного типа, да ещё постоянно предпринимая усилия по их умелому балансированию - в конкретных условиях."
19827,"Те же БПЛА, от который сегодня все в таком восторге - не панацея."
19828,Пример: 
19829,Разгрома ПВО в Сирии и Ливии не произошло. 
19830,"В Сирии, во время недавней операции в провинции Идлиб, россияне/сирийцы потеряли 2 ЗРК «Панцирь, но при этом сбили три турецких «Байрактара и 2 «Анка», удержали линию обороны на земле. "
19831,"В Ливии потеряли 8 «Панцирей», сбили 19 Байрактаровс удержали город Сирт. "
19832,"При этом надо учитывать, что в Ливии вообще нет системы ПВО и все фактически держится на «Панцирях». "
19833,А в Сирии практически все ПВО сконцентрировано против Израиля в Дамаске и в Латакия и Хомсе. 
19834,Идлиб и Алеппо были практически голые.
19835,"Обеспечить победу одним типом чудодейственного и даже сверх-современного оружия, не удаётся."
19836,Воевать трудно.
19837,"Даже армия, отстающая на поколение, способна, решительно, умело и мотивированно действуя, способна сорвать планы превосходящей стороны. "
19838,Системные прорывы дают только системные действия и системное строительство.
19839,"Поэтому мы и не можем допустить перекоса в конкретном направлении, а должны определить несколько перспективных из них, связать их между собой и заняться системным, опережающим строительством, медленно и аккуратно, по остаточному принципу (увы), подтягивая остальную военную машину.
       "
19840,"
"
19841,-  В эту субботу «Управление гневом».
19842,Смотрите видео-анонс:
19843,"
       "
19844,"
КАРАБАХ-12."
19845,1. Война. 
19846,Азербайджанские военные контролируют Зангелан.
19847,"Теперь основной сухопутный маршрут, связывающий Иран и Армению через захваченную ранее территорию Азербайджана перерезан, остался переход в Мегри, что сильно удлиняет плечо снабжения, в случае начала поставок с территории Ирана, фото 1. "
19848,"Косвенным подтверждением успешности азербайджанского продвижения, является срочная переброска в Сюникскую область Армении, граничащую с Азербайджаном, значительного количества российских пограничников, которые приступили к выполнению задач, активно взаимодействуя с пограничниками армянскими. "
19849,"Дополнительно, азербайджанская армия подрезает Лачин, вытягивая ещё один язык наступления севернее Зангелана, см фото 2., оставаясь верными своей стратегии непрямых действий - постановки противника под шах и принуждение его к бегству."
19850,На восточном и северном фронте - оперативная пауза.
19851,"Чтобы взять перевалы в направлении Шуши, не говоря уже о направлении Хейвалы, перед лицом которых стоит азербайджанская армия, требуется стандартная военная процедура - перегруппировка, пополнение сил, выстраиванием обеспечения, взятие перевалов - это задача не из лёгких, даже сама по себе, при отсутствии сопротивления. "
19852,А при сопротивлении...
19853,"Кстати, о сопротивлении."
19854,"Имеется достаточное количество признаков, что армянские действия больше не проводятся в режиме общевойсковых боев, а сместились на уровень полупартизанской обороны - противотанковые и артиллерийские засады на путях продвижения азербайджанцев."
19855,"Излюбленным их приемом, как можно видеть в видеосюжетах, выложенных армянской стороной, является подкараулить азербайджанцев, переваливающих гребень дороги в сторону противника, как видно, эти места пристреляны артиллерией и поставлены под огонь ПТРК."
19856,"Вообще-то, несмотря на отдельных успехи армянских сил, просадка на уровень в организации и способах ведения боевых действий, переход от общевойсковых операций к очаговой обороне, означает разгром."
19857,"Азербайджанской армии, для прекращения существования карабахской группировки в качестве организованной военной силы, действующей соединениями, понадобилось 21 день - результат (в данных условиях) выдающийся по всех отношениях. Ударами с воздуха и артиллерией, были разорваны командные связи и снабжение армянских сил, и организованные подразделения превратились в группы пехоты, опасливо косящиеся на небо при каждом своём шаге, а азербайджанская армия идёт вперёд, собирая трофеи. "
19858,"Чуть лучше дела у армян обстоят на северо-востоке, и на восточном фронте, но в первом случае там сложные высоко-горные условия, часто с плохой погодой, а на восточном фронте - районы обороны, местами доводящие глубиной до 10 километров."
19859,"Азербайджанская армия держит их под напряжением, сосредоточив основные усилия на юге и на ударах с целью дезорганизации тыла карабахской группировки, и не позволяя перебрасывать силы на юг и в центр."
19860,"Судьба этих храбрых группировок печальна. В лучшем случае, после достижения соглашения о выводе армянских войск им дадут выйти, в худшем - окружённые и изолированные после взятия Лачина, Шуши и Ханкенди, они продержатся какое-то время под ударами с воздуха и артиллерии, перенесёнными с юге и центра, погибнут или сдадутся. "
19861,"Далее у азербайджанцев - непростое наступление на Кырмызы-базар и Ходжавент, Лачинский проход."
19862,"Несмотря на дезорганизацию армянских войск, думаю, последние резервы они припасли именно для этих районов и там вполне могут ждать сюрпризы. "
19863,"Следует отметить, что азербайджанцы вернули себе под контроль Худаферинскую ГЭС, которая вместе Сарсангской, на северо-востоке, была одним из основных двух основных источников дохода непризнанной «НКР», фото 3. "
19864,"Теперь за армянами осталась только вторая, но, судя по развитию событий, есть основания ожидать, что и это ненадолго. "
19865,"​​2. Турция эвакуировала один из своих опорно-наблюдательных пунктов на севере провинции Хама в Сирии, фото 4. "
